day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
297,1016.8,28.6,25.4,24.3,23.2,87.0,82.0,1.4,30.0,14.5,1
298,1018.5,26.9,24.2,20.8,20.6,89.0,82.0,3.5,40.0,17.3,1
299,1014.5,25.4,23.1,21.0,19.0,87.0,82.0,2.0,50.0,16.1,0
300,1014.5,28.2,25.2,23.5,21.4,88.0,84.0,1.8,40.0,22.0,1
301,1014.3,26.1,24.4,22.0,16.8,87.0,80.0,4.8,20.0,28.0,1
302,1016.9,27.5,25.6,24.1,23.1,86.0,67.0,5.7,80.0,12.5,1
303,1014.9,27.2,25.5,24.9,22.4,71.0,88.0,1.1,70.0,22.9,1
304,1015.3,26.0,24.9,23.1,23.2,90.0,83.0,3.5,80.0,24.9,1
305,1017.7,27.0,25.6,24.0,23.2,86.0,79.0,1.2,20.0,15.3,1
306,1016.9,27.5,24.5,23.5,22.4,82.0,88.0,4.5,50.0,24.9,1
307,1014.6,25.2,24.8,23.9,21.2,84.0,70.0,2.1,80.0,33.5,1
7,1015.2,25.0,23.9,23.6,19.9,76.0,61.0,8.8,90.0,14.1,0
309,1017.0,27.7,24.0,22.6,19.6,91.0,78.0,3.3,25.0,16.4,1
310,1018.4,26.4,24.4,23.3,23.3,86.0,66.0,9.7,60.0,9.055915337989045,1
311,1020.2,20.6,19.5,18.2,16.8,86.0,88.0,0.1,60.0,39.5,1
312,1020.3,21.3,19.3,17.2,14.9,75.0,88.0,1.6,50.0,25.0,1
313,1022.3,21.8,18.4,17.4,15.7,88.0,88.0,3.0,70.0,16.7,1
314,1018.8,22.3,20.8,19.1,18.5,90.0,81.0,0.0,40.0,15.8,1
315,1020.6,21.6,19.1,18.1,17.8,77.0,83.0,0.4,80.0,16.7,1
316,1020.8,21.0,18.4,16.9,14.4,75.0,51.0,8.8,40.0,14.5,0
317,1018.6,21.2,19.3,17.2,16.5,92.0,84.0,0.1,20.0,35.8,1
318,1019.8,21.9,19.8,18.2,14.7,70.0,49.0,7.5,20.0,23.5,0
319,1020.9,20.5,18.8,17.5,15.0,89.0,88.0,0.0,20.0,25.0,1
320,1016.4,18.7,17.5,16.2,13.2,76.0,78.0,1.4,20.0,23.4,1
321,1020.8,18.9,17.3,16.4,13.3,78.0,86.0,2.2,70.0,39.5,0
322,1016.8,19.3,21.6,19.4,15.8,70.0,83.0,0.0,50.0,33.2,1
323,1019.4,19.4,17.5,16.9,16.8,87.0,86.0,0.5,70.0,25.9,1
324,1018.9,25.1,21.8,20.6,19.9,92.0,84.0,1.3,30.0,19.8,1
325,1022.2,22.1,19.2,18.0,16.0,90.0,93.0,0.6,60.0,28.4,1
326,1020.6,20.5,17.5,16.3,12.6,72.0,49.0,7.9,20.0,38.0,0
327,1022.2,20.6,18.7,16.9,14.9,78.0,90.0,0.0,60.0,36.0,1
328,1018.0,23.3,20.8,18.4,17.8,81.0,84.0,1.6,40.0,13.0,1
329,1022.2,18.6,17.3,15.9,12.9,78.0,89.0,0.0,20.0,19.0,1
330,1017.5,18.9,18.4,17.4,16.0,93.0,91.0,0.0,30.0,39.5,1
331,1024.017060996923,18.9,14.8,12.7,9.527652660279282,76.0,90.0,1.1,20.0,28.0,1
332,1024.017060996923,17.2,15.0,13.7,17.2,79.0,83.0,1.5,20.0,27.4,1
333,1016.5,17.8,16.8,14.8,15.9,87.0,93.0,0.0,20.0,21.5,1
334,1018.9,17.4,15.5,14.5,11.9,90.0,88.0,0.0,40.0,37.5,1
335,1022.8,16.7,14.8,12.7,11.0,70.0,46.0,8.3,20.0,19.0,0
336,1024.017060996923,17.3,15.2,12.7,10.6,67.0,58.0,8.5,50.0,19.3,0
337,1020.6,18.6,16.1,12.9,12.9,92.0,86.0,0.6,30.0,31.2,1
338,1016.8,19.9,18.1,17.1,18.4,93.0,93.0,0.0,60.0,38.0,1
339,1019.9,18.0,17.5,15.9,15.0,90.0,90.0,0.0,40.0,39.5,1
339,1022.7,17.4,15.2,13.3,9.6,75.0,45.0,8.4,20.0,9.8,0
339,1017.0,20.5,18.5,17.8,15.6,90.0,93.0,0.3,20.0,16.3,1
339,1023.8,16.8,14.8,13.5,9.527652660279282,67.0,93.0,0.0,20.0,29.0,1
339,1022.8,16.698170564778227,14.8,13.3,12.7,77.0,88.0,0.0,70.0,27.3,1
339,1017.2,21.4,19.4,17.1,18.0,86.0,80.0,6.4,40.0,14.5,1
339,1020.8,18.6,17.3,16.1,13.3,75.0,88.0,0.6,70.0,26.9,1
339,1017.7,24.5,21.8,20.5,19.9,84.0,88.0,0.0,80.0,19.2,1
339,1020.3,22.2,20.6,19.6,16.2,72.0,77.0,1.4,70.0,28.4,1
339,1017.9,20.6,18.8,19.1,17.8,85.0,91.0,0.3,40.0,13.0,1
339,1022.7,16.698170564778227,15.2,13.7,14.3,92.0,88.0,0.0,60.0,37.5,1
339,1020.8,22.8,20.7,17.2,11.6,67.0,46.0,7.2,30.0,28.3,0
339,1018.4,23.1,21.4,19.4,19.4,90.0,89.0,1.9,50.0,16.3,1
339,1023.8,21.5,20.4,19.4,17.9,72.0,69.0,2.4,20.0,14.8,1
339,1019.1,21.4,18.5,17.3,16.9,82.0,82.0,2.7,80.0,27.4,1
339,1018.0,20.1,19.1,18.4,16.7,93.0,88.0,0.0,20.0,35.8,1
339,1020.6,24.4,22.2,20.6,19.4,74.0,82.0,6.3,70.0,38.3,1
339,1017.5,20.6,18.3,17.1,15.1,89.0,88.0,0.0,20.0,35.3,1
339,1019.7,23.0,19.9,17.2,16.8,79.0,89.0,2.9,20.0,15.1,1
339,1016.8,20.9,20.0,19.2,16.8,85.0,83.0,0.6,70.0,27.3,1
339,1024.017060996923,17.5,18.0,16.5,13.3,79.0,89.0,0.5,20.0,23.4,1
339,1019.5,17.7,16.0,16.5,16.5,93.0,93.0,0.0,50.0,21.4,1
339,1014.6,21.0,20.8,19.9,19.9,93.0,88.0,0.0,40.0,18.0,1
339,1013.4,21.1,20.0,19.8,19.6,93.0,88.0,0.0,70.0,34.3,1
339,1014.6,20.4,18.1,16.9,17.8,93.0,91.0,0.0,50.0,30.3,1
339,1017.5,23.7,16.3,15.3,13.9,86.0,90.0,1.1,50.0,39.5,1
339,1017.0,22.1,20.8,19.6,18.0,91.0,88.0,0.0,40.0,39.5,1
7,1017.8,16.9,15.9,14.6,15.0,90.0,93.0,0.0,40.0,24.2,1
7,1016.7,18.2,16.3,15.4,14.7,90.0,93.0,0.0,40.0,23.3,1
7,1016.4,16.7,15.6,14.7,11.4,79.0,91.0,0.0,60.0,39.5,1
7,1014.3,16.698170564778227,14.8,12.7,9.527652660279282,78.0,77.0,3.5,20.0,39.5,0
7,1022.1,16.698170564778227,14.8,12.7,10.3,74.0,81.0,2.1,50.0,28.2,1
7,1020.6,17.6,14.8,12.7,9.527652660279282,67.0,29.0,2.4,20.0,33.5,0
7,1022.2,16.698170564778227,14.8,12.7,10.4,84.0,88.0,0.0,20.0,30.0,1
8,1020.3,17.6,15.7,14.5,13.5,81.0,93.0,0.0,20.0,32.4,1
9,1017.7,17.4,16.6,15.9,15.0,93.0,93.0,0.0,60.0,39.3,1
10,1022.3,16.698170564778227,15.8,13.5,11.1,78.0,93.0,0.0,60.0,37.0,1
11,1021.1,16.698170564778227,14.8,12.7,9.527652660279282,67.0,93.0,0.0,40.0,24.9,1
12,1024.017060996923,20.2,16.7,14.6,11.7,70.0,38.0,9.1,20.0,39.5,0
13,1024.017060996923,16.698170564778227,14.8,12.7,11.3,79.0,91.0,0.0,20.0,39.5,1
14,1020.5,18.0,16.6,15.3,13.6,79.0,88.0,0.0,20.0,28.6,1
15,1024.017060996923,20.6,17.7,14.2,11.8,75.0,51.0,7.4,50.0,15.2,0
16,1023.8,18.1,14.8,12.7,9.527652660279282,72.0,29.0,10.1,70.0,14.8,0
17,1024.017060996923,16.698170564778227,14.8,12.7,9.527652660279282,73.0,67.0,2.5,50.0,30.3,0
18,1023.7,16.698170564778227,14.8,12.7,9.527652660279282,72.0,29.0,9.1,20.0,9.2,0
19,1020.6,17.1,15.2,13.5,11.2,78.0,29.0,9.8,60.0,34.0,0
20,1021.3,19.6,17.6,15.7,12.6,67.0,73.0,5.2,60.0,20.2,0
21,1017.6,17.3,16.1,14.7,13.0,93.0,93.0,0.0,20.0,35.8,1
22,1024.017060996923,21.6,18.5,16.3,13.7,77.0,93.0,0.6,20.0,15.1,0
23,1013.4,16.698170564778227,14.8,13.7,12.9,92.0,93.0,0.0,50.0,20.0,1
24,1023.6,24.2,20.8,18.2,9.8,67.0,49.0,10.2,60.0,38.3,0
25,1020.9,24.9,18.1,15.8,17.3,72.0,40.0,10.1,20.0,19.8,0
26,1013.9,24.6,22.3,20.7,19.9,91.0,82.0,0.0,80.0,27.4,1
27,1015.6,21.9,20.4,18.5,18.4,79.0,45.0,7.8,40.0,9.2,0
28,1024.017060996923,16.698170564778227,14.8,13.5,11.9,76.0,89.0,0.0,200.0,33.2,0
29,1017.6,24.8,21.3,19.8,20.1,91.0,89.0,0.2,50.0,37.5,1
30,1015.4,24.9,21.5,19.5,19.5,77.0,55.0,7.6,20.0,17.2,0
31,1017.1,21.9,20.0,19.7,17.3,91.0,93.0,0.0,70.0,28.4,1
32,1017.6,23.9,21.1,19.9,19.0,89.0,88.0,0.2,80.0,14.5,1
33,1013.1,22.9,20.7,19.2,19.9,93.0,93.0,0.0,30.0,22.6,1
34,1019.5,21.5,20.9,17.7,16.6,79.0,47.0,6.8,70.0,9.1,1
35,1019.9,25.9,22.9,18.1,16.1,90.0,89.0,2.0,40.0,28.9,1
36,1017.0,22.4,20.2,18.5,13.1,76.0,69.0,7.6,40.0,11.3,0
37,1017.5,23.1,19.9,17.4,16.8,80.0,88.0,0.0,50.0,39.5,1
265,1020.6,18.4,17.1,16.9,15.0,75.0,86.0,0.0,40.0,24.9,1
39,1014.9,23.3,21.6,20.9,20.9,87.0,88.0,0.0,60.0,15.1,1
40,1014.0,23.0,21.1,20.6,19.1,80.0,87.0,0.1,70.0,14.5,1
41,1020.3,17.4,15.1,14.5,9.527652660279282,75.0,49.0,10.0,20.0,24.8,0
42,1024.017060996923,24.0,18.3,15.3,9.527652660279282,77.0,75.0,5.7,60.0,21.6,0
43,1021.4,20.9,17.2,15.3,13.3,78.0,88.0,0.9,30.0,29.8,1
44,1015.2,18.2,17.3,16.3,14.6,75.0,88.0,2.5,40.0,20.2,1
45,1024.017060996923,18.9,18.4,15.0,13.0,72.0,65.0,5.9,20.0,28.0,0
46,1018.9,20.2,19.9,18.1,18.2,90.0,90.0,1.0,40.0,22.5,1
47,1019.0,20.7,20.0,18.2,18.9,92.0,88.0,0.2,40.0,15.0,1
48,1013.3,17.1,17.2,15.2,14.8,87.0,90.0,0.2,20.0,25.1,1
49,1017.7,20.4,18.1,17.1,14.9,90.0,88.0,0.0,70.0,35.3,1
50,1022.2,16.698170564778227,14.8,12.7,9.6,74.0,83.0,1.2,20.0,9.055915337989045,1
51,1013.9,18.6,17.1,16.4,13.8,93.0,93.0,1.1,70.0,33.5,1
52,1016.7,17.4,17.6,16.4,16.3,93.0,93.0,0.2,50.0,16.1,1
53,1022.6,16.698170564778227,15.3,14.2,13.6,93.0,93.0,0.2,20.0,17.3,1
54,1024.017060996923,16.698170564778227,14.8,12.7,9.527652660279282,79.0,88.0,0.2,40.0,14.6,1
55,1022.3,17.5,18.2,16.9,14.3,92.0,93.0,0.0,40.0,19.0,1
56,1023.9,16.698170564778227,14.8,12.7,11.6,93.0,93.0,0.9,70.0,24.5,1
57,1012.2,20.6,19.0,17.1,18.9,93.0,93.0,0.0,70.0,39.5,1
58,1012.4,20.1,18.6,17.1,15.6,92.0,87.0,0.3,50.0,22.4,1
59,1018.7,21.6,19.7,19.6,17.0,81.0,88.0,0.0,50.0,37.7,1
60,1016.9,22.2,21.8,20.3,19.7,92.0,85.0,0.2,50.0,12.6,1
61,1017.8,16.698170564778227,15.3,14.2,12.9,93.0,93.0,0.0,40.0,30.3,1
62,1013.4,19.0,17.6,16.9,16.9,93.0,93.0,0.0,50.0,20.3,1
63,1015.5,19.9,18.1,18.1,17.1,93.0,92.0,0.2,40.0,14.1,1
64,1016.8,18.4,17.3,16.1,16.2,93.0,93.0,0.0,50.0,20.0,1
65,1016.0,21.8,19.4,17.6,16.7,70.0,49.0,10.666811861391826,20.0,37.5,0
66,1023.2,16.698170564778227,15.7,15.5,9.8,67.0,88.0,0.1,40.0,16.0,1
67,1018.9,22.3,20.8,19.2,16.1,79.0,88.0,0.0,70.0,33.4,1
68,1020.9,22.8,18.6,16.9,13.0,73.0,29.0,2.4,20.0,14.8,0
69,1017.8,20.1,20.1,19.6,19.8,92.0,83.0,0.3,50.0,16.1,1
70,1016.0,21.4,19.3,18.3,18.2,75.0,29.0,9.8,60.0,9.055915337989045,0
71,1016.8,20.2,18.1,16.6,16.6,93.0,93.0,0.0,50.0,25.1,1
72,1018.4,18.3,17.8,14.5,16.2,93.0,93.0,0.3,20.0,9.1,1
73,1017.1,26.0,22.6,20.3,21.4,85.0,89.0,0.5,30.0,18.0,1
74,1015.3,23.6,22.5,20.0,21.3,85.0,80.0,0.0,40.0,9.055915337989045,1
75,1017.1,21.3,20.8,19.2,17.8,83.0,84.0,0.6,80.0,37.9,0
76,1013.3,25.9,23.1,21.5,21.4,91.0,88.0,1.4,50.0,33.2,1
77,1014.4,26.6,23.3,22.3,21.9,91.0,91.0,2.1,40.0,16.0,1
78,1021.2,26.2,24.8,21.2,12.4,77.0,62.0,10.0,60.0,39.5,1
79,1013.8,24.8,24.3,23.7,23.2,93.0,93.0,0.2,100.0,39.5,1
80,1011.7,26.1,21.0,19.7,16.9,85.0,79.0,5.0,70.0,22.0,1
81,1011.4,16.698170564778227,15.3,13.6,11.6,76.0,79.0,2.2,30.0,35.6,0
82,1019.8,28.1,25.4,23.6,22.3,92.0,88.0,0.8,120.0,21.9,1
83,1006.9,21.9,20.1,19.8,19.5,92.0,90.0,0.2,20.0,20.5,1
84,1008.4,21.3,19.3,17.7,17.6,75.0,83.0,9.2,50.0,27.6,1
85,1009.9,26.4,24.8,22.7,21.3,90.0,83.0,3.7,100.0,25.0,1
86,1014.2,26.3,23.1,21.0,22.3,93.0,93.0,0.0,50.0,9.055915337989045,1
87,1012.1,27.9,25.8,24.1,23.3,89.0,84.0,2.1,80.0,14.2,1
88,1011.7,25.2,24.0,23.1,22.8,89.0,81.0,0.3,180.0,30.6,1
89,1013.0,27.0,25.9,23.6,21.9,91.0,88.0,1.1,60.0,27.9,1
90,1008.5,27.9,25.3,23.3,23.2,93.0,88.0,0.3,40.0,14.3,1
91,1010.7,24.8,22.8,21.8,19.8,91.0,88.0,0.0,50.0,27.3,1
92,1017.0,26.7,24.8,23.7,23.1,87.0,89.0,0.2,80.0,17.3,0
93,1013.3,25.3,23.1,21.0,21.4,89.0,88.0,1.5,80.0,28.0,1
94,1014.4,26.8,23.8,20.4,22.3,90.0,83.0,1.3,70.0,17.5,1
95,1011.5,27.6,25.5,24.4,23.1,90.0,88.0,1.8,40.0,22.6,1
96,1007.8,28.2,26.2,24.1,24.2,89.0,84.0,2.5,40.0,15.4,1
97,1006.4,26.9,25.9,24.7,22.3,87.0,81.0,1.1,70.0,28.8,1
98,1015.0,28.4,25.5,24.7,24.1,93.0,88.0,1.0,50.0,30.0,1
99,1005.9,28.1,25.1,23.1,21.6,82.0,80.0,2.5,220.0,13.8,1
100,1012.7,29.1,26.8,25.4,23.7,87.0,82.0,2.5,100.0,16.5,1
101,1016.0,26.3,24.7,24.5,23.6,90.0,83.0,0.1,200.0,20.9,1
102,1012.5,26.3,25.2,24.7,22.9,93.0,88.0,0.1,30.0,13.4,0
103,1014.5,28.6,25.6,24.7,21.0,87.0,89.0,2.1,30.0,35.3,1
104,1012.6,28.8,25.3,24.7,22.0,89.0,83.0,1.0,60.0,15.0,1
105,1017.1,27.6,25.8,24.5,24.8,84.0,85.0,1.8,80.0,27.4,1
106,1012.3,30.2,27.9,25.4,23.1,84.0,83.0,2.6,230.0,12.0,1
107,1008.8,27.8,26.5,25.0,25.0,93.0,86.0,0.0,190.0,14.5,1
108,1009.9,30.3,27.9,26.2,24.9,84.0,85.0,3.1,190.0,16.0,1
109,1009.4,29.3,27.9,26.0,25.0,89.0,88.0,2.2,170.0,20.0,1
110,1012.6,28.8,25.7,23.9,23.4,89.0,88.0,0.4,200.0,22.0,1
111,1009.5,28.4,26.2,24.7,23.2,84.0,75.0,7.2,70.0,25.1,1
112,1010.4,28.1,26.4,25.5,21.1,80.0,78.0,5.4,40.0,12.6,1
113,1010.3,28.7,26.8,24.8,23.1,90.0,81.0,2.3,70.0,23.3,1
114,1013.0,28.8,25.6,23.6,21.6,91.0,90.0,1.3,80.0,24.9,0
115,1012.3,30.8,27.4,26.8,24.5,84.0,81.0,2.3,100.0,14.3,1
80,1011.5,29.8,26.8,25.1,23.2,87.0,81.0,2.5,20.0,12.7,1
117,1011.6,28.4,26.1,24.8,25.3,85.0,83.0,3.7,60.0,14.3,1
118,1013.0,28.6,25.5,24.8,22.2,76.0,74.0,6.0,60.0,9.2,1
119,1013.0,26.2,24.4,23.1,19.8,79.0,70.0,6.0,70.0,31.9,1
120,1008.3,28.8,27.1,24.1,25.1,93.0,88.0,1.0,190.0,16.9,1
121,1005.9,28.7,28.4,26.5,24.4,81.0,82.0,0.4,220.0,15.2,1
122,1008.4,30.8,27.6,25.8,24.2,81.0,88.0,0.4,210.0,13.0,1
123,1008.5,30.6,28.3,26.4,25.3,81.0,78.0,4.5,30.0,16.5,1
124,1013.0,28.7,26.9,24.8,22.0,81.0,61.0,7.2,50.0,9.055915337989045,1
125,1013.0,28.7,26.1,24.8,23.1,92.0,78.0,1.0,70.0,15.8,1
126,1010.6,27.8,26.7,25.3,25.2,90.0,86.0,1.2,190.0,15.1,1
127,1009.3,30.8,27.7,25.4,25.4,87.0,88.0,0.9,220.0,11.9,1
128,1008.4,28.1,26.8,25.2,25.5,85.0,83.0,3.7,210.0,16.0,1
129,1008.1,30.7,27.2,25.8,25.8,81.0,87.0,8.3,230.0,15.7,1
130,1008.8,30.6,27.3,24.3,25.9,87.0,83.0,2.2,180.0,26.9,1
131,1008.5,31.0,29.9,26.5,25.94415427596215,85.0,88.0,1.5,230.0,27.0,1
132,1008.1,32.8,29.9,26.7,24.6,84.0,78.0,2.9,220.0,25.1,1
133,1009.8,33.0,30.0,27.9,25.94415427596215,79.0,86.0,3.3,220.0,27.6,1
134,1008.5,31.2,28.0,26.8,25.94415427596215,86.0,88.0,1.2,220.0,13.2,1
135,1006.8,33.1,30.0,28.372879285761243,25.94415427596215,90.0,82.0,3.1,80.0,22.9,1
136,1006.6,32.9,29.3,27.1,23.2,87.0,80.0,4.2,230.0,20.5,1
137,1010.5,33.1,29.8,28.1,25.1,79.0,69.0,3.1,50.0,18.8,0
138,1007.9,31.1,28.9,26.9,25.94415427596215,85.0,85.0,4.4,180.0,14.6,1
139,1008.2,32.3,29.0,27.8,25.3,86.0,72.0,7.6,20.0,9.2,1
140,1008.6,32.0,29.9,26.0,25.1,76.0,77.0,10.4,220.0,38.0,0
141,1008.9,30.8,28.8,26.4,25.4,93.0,93.0,0.6,170.0,25.1,1
142,1008.1,32.8,29.0,27.4,25.94415427596215,82.0,88.0,0.2,220.0,38.3,1
143,1006.5,33.666268922074245,30.0,27.0,25.0,69.0,70.0,6.9,220.0,23.9,1
144,1008.5,31.0,28.3,26.8,24.4,67.0,49.0,10.666811861391826,220.0,9.1,0
145,1006.8,33.0,30.1,28.0,24.8,75.0,69.0,10.1,230.0,12.6,0
146,1008.2,33.3,30.3,28.372879285761243,25.8,78.0,32.0,10.666811861391826,200.0,9.1,0
147,1008.5,29.1,26.2,24.8,24.9,67.0,48.0,8.4,70.0,23.7,1
148,1008.2,32.3,30.1,28.372879285761243,25.94415427596215,81.0,30.0,10.666811861391826,230.0,39.3,0
149,1009.9,32.4,30.2,28.372879285761243,24.3,79.0,32.0,1.5,220.0,30.4,0
150,1008.5,33.666268922074245,30.0,28.1,25.4,80.0,79.0,5.7,200.0,39.5,1
151,1009.8,33.0,30.371608819722994,27.9,25.94415427596215,79.0,29.0,8.5,220.0,39.5,0
152,1010.0,33.666268922074245,30.371608819722994,28.2,25.94415427596215,84.0,57.0,5.9,130.0,24.4,1
153,1007.7,32.0,30.371608819722994,28.3,25.4,74.0,46.0,10.3,190.0,19.0,0
154,1006.1,33.3,30.371608819722994,28.372879285761243,25.4,78.0,66.0,6.5,80.0,9.9,1
155,1008.2,33.666268922074245,30.2,28.2,25.94415427596215,81.0,79.0,6.8,232.38511357575385,39.5,1
156,1008.1,33.666268922074245,30.371608819722994,28.372879285761243,25.2,74.0,29.0,10.666811861391826,232.38511357575385,12.5,0
236,1005.9,33.666268922074245,30.371608819722994,26.4,25.94415427596215,74.0,49.0,10.666811861391826,230.0,28.6,1
158,1008.9,33.4,30.371608819722994,28.372879285761243,25.7,82.0,72.0,7.7,60.0,39.5,0
159,1005.9,32.0,29.2,26.2,25.94415427596215,87.0,85.0,1.5,220.0,9.055915337989045,1
160,1009.5,32.8,30.1,28.1,25.94415427596215,75.0,61.0,7.2,110.0,9.2,1
161,1009.3,31.7,29.4,27.6,25.6,84.0,86.0,1.6,190.0,21.6,1
162,1007.8,32.9,30.1,28.1,25.7,79.0,72.0,8.8,200.0,16.2,1
163,1006.6,32.9,29.7,27.3,25.0,81.0,75.0,2.1,220.0,19.8,1
164,1008.5,33.666268922074245,30.371608819722994,28.0,25.9,75.0,32.0,9.5,220.0,12.6,0
165,1005.9,33.0,30.0,27.4,25.0,74.0,29.0,10.0,190.0,22.6,0
166,1010.3,32.8,29.2,27.9,25.2,84.0,85.0,2.1,100.0,13.0,1
167,1007.7,31.1,28.6,26.8,25.4,81.0,88.0,3.8,180.0,11.3,1
168,1008.8,31.0,28.4,27.4,25.4,82.0,88.0,7.0,220.0,13.6,1
169,1005.9,32.1,30.0,28.1,25.8,75.0,78.0,8.3,230.0,14.3,0
170,1005.9,33.666268922074245,30.1,28.372879285761243,24.8,75.0,48.0,7.0,70.0,28.5,1
171,1005.9,33.666268922074245,30.371608819722994,28.2,25.3,76.0,38.0,10.0,232.38511357575385,30.0,0
172,1005.9,30.8,28.9,26.0,25.5,88.0,88.0,1.9,232.38511357575385,29.0,1
173,1005.9,31.3,28.1,26.5,25.6,85.0,87.0,0.1,220.0,29.6,1
174,1005.9,31.3,28.7,26.5,25.94415427596215,93.0,88.0,0.1,130.0,27.0,1
175,1008.1,33.666268922074245,30.371608819722994,28.372879285761243,25.0,75.0,78.0,9.0,232.38511357575385,18.0,0
176,1005.9,30.4,28.6,25.4,25.5,84.0,84.0,5.7,220.0,11.7,1
177,1009.7,32.8,29.6,27.6,25.8,79.0,76.0,7.1,210.0,18.8,1
178,1008.8,31.4,28.7,27.0,25.4,81.0,84.0,1.8,200.0,12.8,1
179,1008.6,30.6,28.6,26.9,25.0,86.0,88.0,0.4,232.38511357575385,21.9,1
180,1007.6,32.2,29.2,26.2,25.9,86.0,82.0,1.2,180.0,14.6,1
181,1008.1,32.0,29.6,27.8,25.3,80.0,69.0,6.0,230.0,12.8,1
182,1010.5,32.0,29.1,27.0,25.0,85.0,83.0,6.5,232.38511357575385,21.9,0
183,1008.5,29.2,27.8,26.6,25.4,89.0,81.0,6.4,190.0,23.9,1
184,1005.9,32.9,29.9,26.8,25.94415427596215,75.0,71.0,7.6,230.0,13.3,1
185,1009.1,33.1,30.371608819722994,28.372879285761243,24.9,76.0,30.0,9.4,220.0,11.9,0
186,1007.8,31.4,30.371608819722994,28.372879285761243,24.8,78.0,58.0,10.3,220.0,15.1,0
187,1005.9,33.2,30.1,27.9,24.8,72.0,29.0,10.666811861391826,130.0,14.6,0
188,1008.3,33.2,30.0,28.372879285761243,25.2,81.0,77.0,7.8,220.0,22.5,1
189,1009.5,33.3,30.0,27.8,25.8,79.0,43.0,9.5,220.0,11.2,0
7,1007.9,33.0,30.1,27.8,25.1,78.0,67.0,5.7,220.0,12.5,1
191,1005.9,31.0,29.2,27.8,25.94415427596215,83.0,83.0,4.7,60.0,14.8,1
192,1008.0,33.0,30.2,28.372879285761243,25.2,78.0,69.0,10.666811861391826,220.0,12.0,0
193,1005.9,33.3,30.371608819722994,28.2,25.6,84.0,81.0,3.0,232.38511357575385,12.9,1
194,1006.1,32.3,30.0,28.1,24.7,79.0,57.0,6.1,210.0,20.2,0
195,1007.9,32.3,29.1,28.372879285761243,25.94415427596215,79.0,78.0,8.2,232.38511357575385,25.1,1
16,1008.4,32.3,29.0,26.5,24.4,79.0,40.0,10.666811861391826,220.0,12.4,0
197,1008.4,33.666268922074245,30.1,28.372879285761243,25.6,72.0,41.0,10.4,20.0,9.055915337989045,0
198,1008.1,33.1,30.1,28.1,25.8,75.0,46.0,10.2,232.38511357575385,9.055915337989045,0
199,1005.9,33.2,30.371608819722994,28.0,24.4,74.0,47.0,10.0,60.0,14.8,0
200,1009.6,33.666268922074245,30.0,26.5,24.3,80.0,63.0,6.8,190.0,9.055915337989045,1
201,1011.4,33.666268922074245,30.371608819722994,27.8,24.6,77.0,47.0,6.3,220.0,25.2,1
202,1008.4,33.3,30.371608819722994,28.372879285761243,24.2,72.0,54.0,10.1,200.0,9.5,0
203,1011.4,31.4,28.9,26.7,24.5,81.0,88.0,2.2,100.0,22.5,1
204,1008.0,31.0,28.4,26.3,25.3,85.0,88.0,1.9,40.0,13.0,1
205,1009.9,31.8,28.0,26.6,24.8,84.0,78.0,4.1,232.38511357575385,9.055915337989045,1
206,1005.9,31.4,28.0,26.9,24.7,79.0,84.0,2.9,220.0,23.9,1
207,1005.9,30.5,27.1,25.0,24.3,87.0,79.0,5.9,230.0,12.8,1
208,1008.3,30.8,27.0,25.8,24.2,84.0,85.0,2.4,210.0,13.1,1
209,1007.4,33.666268922074245,30.2,27.0,25.94415427596215,89.0,87.0,0.6,230.0,11.0,1
210,1008.1,33.666268922074245,30.3,27.8,24.3,72.0,29.0,5.9,20.0,9.2,0
211,1009.3,32.8,29.7,28.1,24.5,78.0,78.0,8.6,230.0,25.2,1
212,1011.3,32.4,28.1,26.8,24.5,77.0,54.0,9.9,100.0,20.0,1
213,1008.2,30.6,28.4,26.3,25.3,81.0,82.0,2.8,220.0,25.5,1
214,1008.5,33.666268922074245,30.371608819722994,27.8,25.3,75.0,30.0,9.1,130.0,9.2,0
215,1005.9,32.3,28.0,27.3,25.94415427596215,89.0,80.0,6.1,210.0,25.1,1
216,1008.1,31.7,29.1,26.5,25.94415427596215,82.0,85.0,0.4,230.0,25.9,1
217,1008.3,29.1,27.9,25.8,23.2,72.0,69.0,7.1,70.0,25.9,1
7,1005.9,31.7,28.5,27.3,24.3,76.0,49.0,7.2,232.38511357575385,15.1,1
219,1008.1,32.0,28.1,26.8,25.4,84.0,78.0,4.6,220.0,15.7,1
220,1005.9,32.7,29.7,27.3,25.1,78.0,67.0,5.4,220.0,11.7,1
221,1006.8,30.5,27.0,25.2,25.2,86.0,87.0,0.4,230.0,22.3,1
222,1005.9,32.4,29.4,28.2,25.94415427596215,81.0,78.0,6.0,220.0,20.5,1
223,1008.5,30.3,27.6,25.1,25.94415427596215,89.0,80.0,4.0,70.0,10.3,1
7,1005.9,32.0,28.9,26.4,24.9,84.0,73.0,8.4,20.0,9.5,1
225,1008.9,29.9,26.6,25.9,23.2,85.0,82.0,2.1,120.0,9.055915337989045,1
226,1011.5,28.6,26.8,24.5,23.2,80.0,88.0,1.2,60.0,9.055915337989045,1
227,1010.2,32.0,27.1,24.8,25.9,82.0,49.0,6.1,232.38511357575385,12.0,1
